plot,subplot,plant_id,year,shts,ht,infl,notes,recorded_sdlg,recorded_dead
FF-1,A1,78,1998,3,73,1,NA,FALSE,FALSE
FF-1,A1,78,1999,3,74,NA,NA,FALSE,FALSE
FF-1,A1,78,2000,4,63,NA,NA,FALSE,FALSE
FF-1,A1,78,2001,5,60,NA,NA,FALSE,FALSE
FF-1,A1,78,2002,5,49,NA,NA,FALSE,FALSE
FF-1,A1,78,2003,3,49,NA,NA,FALSE,FALSE
FF-1,A1,78,2004,3,52,NA,NA,FALSE,FALSE
FF-1,A1,78,2005,NA,NA,NA,missing,FALSE,FALSE
FF-1,A1,78,2006,NA,NA,NA,missing,FALSE,FALSE
FF-1,A1,78,2007,NA,NA,NA,missing,FALSE,FALSE
FF-1,A1,78,2008,NA,NA,NA,NA,FALSE,FALSE
FF-1,A1,78,2009,NA,NA,NA,NA,FALSE,FALSE
FF-1,A1,96,1998,3,30,NA,NA,FALSE,FALSE
FF-1,A1,96,1999,3,30,NA,NA,FALSE,FALSE
FF-1,A1,96,2000,2,30,NA,NA,FALSE,FALSE
FF-1,A1,96,2001,3,32,NA,NA,FALSE,FALSE
FF-1,A1,96,2002,3,28,NA,NA,FALSE,FALSE
FF-1,A1,96,2003,3,32,NA,NA,FALSE,FALSE
FF-1,A1,96,2004,2,24,NA,NA,FALSE,FALSE
FF-1,A1,96,2005,3,16,NA,NA,FALSE,FALSE
FF-1,A1,96,2006,4,23,NA,NA,FALSE,FALSE
FF-1,A1,96,2007,1,24,NA,NA,FALSE,FALSE
FF-1,A1,96,2008,4,34,NA,NA,FALSE,FALSE
FF-1,A1,96,2009,1,29,NA,NA,FALSE,FALSE
FF-1,A1,122,1998,4,49,NA,NA,FALSE,FALSE
FF-1,A1,122,1999,3,45,NA,NA,FALSE,FALSE
FF-1,A1,122,2000,1,19,NA,NA,FALSE,FALSE
FF-1,A1,122,2001,NA,NA,NA,missing,FALSE,FALSE
FF-1,A1,122,2002,4,35,NA,NA,FALSE,FALSE
FF-1,A1,122,2003,3,37,NA,NA,FALSE,FALSE
FF-1,A1,122,2004,3,34,NA,NA,FALSE,FALSE
FF-1,A1,122,2005,3,35,NA,NA,FALSE,FALSE
FF-1,A1,122,2006,3,34,NA,NA,FALSE,FALSE
FF-1,A1,122,2007,3,32,NA,NA,FALSE,FALSE
FF-1,A1,122,2008,3,38,NA,NA,FALSE,FALSE
FF-1,A1,122,2009,5,56,NA,NA,FALSE,FALSE
FF-1,A1,181,1998,NA,NA,NA,NA,FALSE,FALSE
FF-1,A1,181,1999,1,22,NA,ULY,FALSE,FALSE
FF-1,A1,181,2000,2,28,NA,NA,FALSE,FALSE
FF-1,A1,181,2001,1,26,NA,NA,FALSE,FALSE
FF-1,A1,181,2002,2,19,NA,NA,FALSE,FALSE
FF-1,A1,181,2003,1,22,NA,NA,FALSE,FALSE
FF-1,A1,181,2004,1,16,NA,NA,FALSE,FALSE
FF-1,A1,181,2005,NA,NA,NA,missing,FALSE,FALSE
FF-1,A1,181,2006,NA,NA,NA,missing,FALSE,FALSE
FF-1,A1,181,2007,NA,NA,NA,missing,FALSE,FALSE
FF-1,A1,181,2008,NA,NA,NA,NA,FALSE,FALSE
FF-1,A1,181,2009,NA,NA,NA,NA,FALSE,FALSE
FF-1,A1,227,2000,1,18,NA,NA,TRUE,FALSE
FF-1,A1,227,2001,1,6,NA,NA,FALSE,FALSE
FF-1,A1,227,2002,1,8,NA,NA,FALSE,FALSE
FF-1,A1,227,2003,NA,NA,NA,NA,FALSE,TRUE
FF-1,A1,256,2001,1,8,NA,NA,TRUE,FALSE
FF-1,A1,256,2002,NA,NA,NA,NA,FALSE,TRUE
FF-1,A1,285,1998,NA,NA,NA,NA,FALSE,FALSE
FF-1,A1,285,1999,NA,NA,NA,NA,FALSE,FALSE
FF-1,A1,285,2000,NA,NA,NA,NA,FALSE,FALSE
FF-1,A1,285,2001,NA,NA,NA,NA,FALSE,FALSE
FF-1,A1,285,2002,NA,NA,NA,NA,FALSE,FALSE
FF-1,A1,285,2003,NA,NA,NA,NA,FALSE,FALSE
FF-1,A1,285,2004,NA,NA,NA,NA,FALSE,FALSE
FF-1,A1,285,2005,7,53,NA,NA,FALSE,FALSE
FF-1,A1,285,2006,5,51,NA,NA,FALSE,FALSE
FF-1,A1,285,2007,5,65,NA,NA,FALSE,FALSE
FF-1,A1,285,2008,5,55,NA,NA,FALSE,FALSE
FF-1,A1,285,2009,9,66,NA,NA,FALSE,FALSE
FF-1,A1,286,2005,1,5,NA,NA,TRUE,FALSE
FF-1,A1,286,2006,NA,NA,NA,NA,FALSE,TRUE
FF-1,A1,315,2008,2,15,NA,NA,TRUE,FALSE
FF-1,A1,315,2009,1,15,NA,NA,FALSE,FALSE
FF-2,A1,381,1998,2,26,NA,NA,FALSE,FALSE
FF-2,A1,381,1999,3,30,NA,NA,FALSE,FALSE
FF-2,A1,381,2000,2,34,NA,NA,FALSE,FALSE
FF-2,A1,381,2001,2,35,NA,NA,FALSE,FALSE
FF-2,A1,381,2002,2,26,NA,NA,FALSE,FALSE
FF-2,A1,381,2003,2,24,NA,NA,FALSE,FALSE
FF-2,A1,381,2004,2,20,NA,NA,FALSE,FALSE
FF-2,A1,381,2005,2,22,NA,NA,FALSE,FALSE
FF-2,A1,381,2006,2,20,NA,NA,FALSE,FALSE
FF-2,A1,381,2007,2,25,NA,NA,FALSE,FALSE
FF-2,A1,381,2008,2,29,NA,NA,FALSE,FALSE
FF-2,A1,381,2009,2,37,NA,NA,FALSE,FALSE
FF-2,A1,422,1998,NA,NA,NA,NA,FALSE,FALSE
FF-2,A1,422,1999,3,19,NA,ULY,FALSE,FALSE
FF-2,A1,422,2000,2,23,NA,NA,FALSE,FALSE
FF-2,A1,422,2001,3,17,NA,NA,FALSE,FALSE
FF-2,A1,422,2002,4,23,NA,NA,FALSE,FALSE
FF-2,A1,422,2003,3,15,NA,NA,FALSE,FALSE
FF-2,A1,422,2004,1,30,NA,NA,FALSE,FALSE
FF-2,A1,422,2005,2,16,NA,NA,FALSE,FALSE
FF-2,A1,422,2006,4,19,NA,NA,FALSE,FALSE
FF-2,A1,422,2007,2,22,NA,NA,FALSE,FALSE
FF-2,A1,422,2008,2,24,NA,NA,FALSE,FALSE
FF-2,A1,422,2009,3,29,NA,NA,FALSE,FALSE
FF-2,A1,438,1998,1,21,NA,NA,FALSE,FALSE
FF-2,A1,438,1999,2,23,NA,NA,FALSE,FALSE
FF-2,A1,438,2000,2,26,NA,NA,FALSE,FALSE
FF-2,A1,438,2001,3,13,NA,NA,FALSE,FALSE
FF-2,A1,438,2002,3,20,NA,NA,FALSE,FALSE
FF-2,A1,438,2003,2,16,NA,NA,FALSE,FALSE
FF-2,A1,438,2004,2,22,NA,NA,FALSE,FALSE
FF-2,A1,438,2005,1,25,NA,NA,FALSE,FALSE
FF-2,A1,438,2006,3,26,NA,NA,FALSE,FALSE
FF-2,A1,438,2007,2,22,NA,NA,FALSE,FALSE
FF-2,A1,438,2008,2,18,NA,NA,FALSE,FALSE
FF-2,A1,438,2009,2,18,NA,NA,FALSE,FALSE
FF-2,A1,446,1998,1,41,NA,NA,FALSE,FALSE
FF-2,A1,446,1999,2,35,NA,NA,FALSE,FALSE
FF-2,A1,446,2000,3,40,NA,NA,FALSE,FALSE
FF-2,A1,446,2001,4,45,NA,NA,FALSE,FALSE
FF-2,A1,446,2002,4,39,NA,NA,FALSE,FALSE
FF-2,A1,446,2003,2,26,NA,NA,FALSE,FALSE
FF-2,A1,446,2004,3,30,NA,NA,FALSE,FALSE
FF-2,A1,446,2005,2,26,NA,NA,FALSE,FALSE
FF-2,A1,446,2006,3,31,NA,NA,FALSE,FALSE
FF-2,A1,446,2007,3,29,NA,NA,FALSE,FALSE
FF-2,A1,446,2008,3,28,NA,NA,FALSE,FALSE
FF-2,A1,446,2009,2,22,NA,NA,FALSE,FALSE
FF-2,A1,452,1998,2,38,NA,NA,FALSE,FALSE
FF-2,A1,452,1999,3,38,NA,NA,FALSE,FALSE
FF-2,A1,452,2000,3,43,NA,NA,FALSE,FALSE
FF-2,A1,452,2001,4,41,NA,NA,FALSE,FALSE
FF-2,A1,452,2002,4,47,NA,NA,FALSE,FALSE
FF-2,A1,452,2003,2,52,NA,NA,FALSE,FALSE
FF-2,A1,452,2004,3,44,NA,NA,FALSE,FALSE
FF-2,A1,452,2005,2,57,NA,NA,FALSE,FALSE
FF-2,A1,452,2006,3,55,NA,NA,FALSE,FALSE
FF-2,A1,452,2007,4,63,NA,NA,FALSE,FALSE
FF-2,A1,452,2008,2,66,NA,NA,FALSE,FALSE
FF-2,A1,452,2009,2,42,NA,NA,FALSE,FALSE
FF-2,A1,462,1998,2,15,NA,NA,FALSE,FALSE
FF-2,A1,462,1999,2,25,NA,NA,FALSE,FALSE
FF-2,A1,462,2000,2,29,NA,NA,FALSE,FALSE
FF-2,A1,462,2001,3,30,NA,NA,FALSE,FALSE
FF-2,A1,462,2002,4,31,NA,NA,FALSE,FALSE
FF-2,A1,462,2003,2,21,NA,NA,FALSE,FALSE
FF-2,A1,462,2004,4,30,NA,NA,FALSE,FALSE
FF-2,A1,462,2005,4,37,NA,NA,FALSE,FALSE
FF-2,A1,462,2006,2,29,NA,NA,FALSE,FALSE
FF-2,A1,462,2007,2,29,NA,NA,FALSE,FALSE
FF-2,A1,462,2008,3,27,NA,NA,FALSE,FALSE
FF-2,A1,462,2009,2,21,NA,NA,FALSE,FALSE
FF-2,A1,478,1998,2,39,NA,NA,FALSE,FALSE
FF-2,A1,478,1999,4,28,NA,NA,FALSE,FALSE
FF-2,A1,478,2000,2,37,NA,NA,FALSE,FALSE
FF-2,A1,478,2001,3,31,NA,NA,FALSE,FALSE
FF-2,A1,478,2002,4,49,NA,NA,FALSE,FALSE
FF-2,A1,478,2003,5,43,NA,NA,FALSE,FALSE
FF-2,A1,478,2004,4,35,NA,NA,FALSE,FALSE
FF-2,A1,478,2005,5,50,NA,NA,FALSE,FALSE
FF-2,A1,478,2006,4,49,NA,NA,FALSE,FALSE
FF-2,A1,478,2007,5,48,NA,NA,FALSE,FALSE
FF-2,A1,478,2008,2,40,NA,NA,FALSE,FALSE
FF-2,A1,478,2009,3,46,NA,NA,FALSE,FALSE
FF-2,A1,521,2000,1,10,NA,NA,TRUE,FALSE
FF-2,A1,521,2001,NA,NA,NA,NA,FALSE,TRUE
FF-2,A1,616,2006,1,11,NA,NA,TRUE,FALSE
FF-2,A1,616,2007,1,12,NA,NA,FALSE,FALSE
FF-2,A1,616,2008,2,15,NA,NOL,FALSE,FALSE
FF-2,A1,616,2009,1,7,NA,NA,FALSE,FALSE
FF-5,A1,733,1998,NA,NA,NA,NA,FALSE,FALSE
FF-5,A1,733,1999,4,38,NA,ULY,FALSE,FALSE
FF-5,A1,733,2000,4,44,NA,NA,FALSE,FALSE
FF-5,A1,733,2001,3,48,NA,NA,FALSE,FALSE
FF-5,A1,733,2002,2,47,NA,NA,FALSE,FALSE
FF-5,A1,733,2003,3,57,NA,NA,FALSE,FALSE
FF-5,A1,733,2004,4,51,NA,NA,FALSE,FALSE
FF-5,A1,733,2005,3,59,NA,NA,FALSE,FALSE
FF-5,A1,733,2006,3,54,NA,NA,FALSE,FALSE
FF-5,A1,733,2007,NA,NA,NA,missing,FALSE,FALSE
FF-5,A1,733,2008,NA,NA,NA,NA,FALSE,FALSE
FF-5,A1,733,2009,NA,NA,NA,NA,FALSE,FALSE
FF-6,A1,2577,1998,3,54,1,NA,FALSE,FALSE
FF-6,A1,2577,1999,4,50,NA,NA,FALSE,FALSE
FF-6,A1,2577,2000,3,58,NA,NA,FALSE,FALSE
FF-6,A1,2577,2001,4,58,1,NA,FALSE,FALSE
FF-6,A1,2577,2002,1,58,NA,NA,FALSE,FALSE
FF-6,A1,2577,2003,4,56,1,NA,FALSE,FALSE
FF-6,A1,2577,2004,3,49,NA,NA,FALSE,FALSE
FF-6,A1,2577,2005,4,50,NA,NA,FALSE,FALSE
FF-6,A1,2577,2006,3,64,NA,NA,FALSE,FALSE
FF-6,A1,2577,2007,NA,NA,NA,missing,FALSE,FALSE
FF-6,A1,2577,2008,NA,NA,NA,NA,FALSE,FALSE
FF-6,A1,2577,2009,NA,NA,NA,NA,FALSE,FALSE
FF-6,A1,2581,1998,NA,NA,NA,NA,FALSE,FALSE
FF-6,A1,2581,1999,NA,NA,NA,NA,FALSE,FALSE
FF-6,A1,2581,2000,NA,NA,NA,NA,FALSE,FALSE
FF-6,A1,2581,2001,NA,NA,NA,NA,FALSE,FALSE
FF-6,A1,2581,2002,NA,NA,NA,NA,FALSE,FALSE
FF-6,A1,2581,2003,NA,NA,NA,NA,FALSE,FALSE
FF-6,A1,2581,2004,NA,NA,NA,NA,FALSE,FALSE
FF-6,A1,2581,2005,4,94,NA,NA,FALSE,FALSE
FF-6,A1,2581,2006,3,80,NA,NA,FALSE,FALSE
FF-6,A1,2581,2007,NA,NA,NA,missing,FALSE,FALSE
FF-6,A1,2581,2008,NA,NA,NA,NA,FALSE,FALSE
FF-6,A1,2581,2009,NA,NA,NA,NA,FALSE,FALSE
FF-6,A1,2719,1998,1,9,NA,NA,FALSE,FALSE
FF-6,A1,2719,1999,1,13,NA,NA,FALSE,FALSE
FF-6,A1,2719,2000,1,16,NA,NA,FALSE,FALSE
FF-6,A1,2719,2001,1,17,NA,NA,FALSE,FALSE
FF-6,A1,2719,2002,NA,NA,NA,missing,FALSE,FALSE
FF-6,A1,2719,2003,NA,NA,NA,missing,FALSE,FALSE
FF-6,A1,2719,2004,NA,NA,NA,missing,FALSE,FALSE
FF-6,A1,2719,2005,NA,NA,NA,missing,FALSE,FALSE
FF-6,A1,2719,2006,NA,NA,NA,missing,FALSE,FALSE
FF-6,A1,2719,2007,NA,NA,NA,missing,FALSE,FALSE
FF-6,A1,2719,2008,NA,NA,NA,NA,FALSE,FALSE
FF-6,A1,2719,2009,NA,NA,NA,NA,FALSE,FALSE
FF-6,A1,2723,1998,3,37,NA,NA,FALSE,FALSE
FF-6,A1,2723,1999,3,41,NA,NA,FALSE,FALSE
FF-6,A1,2723,2000,4,36,NA,NA,FALSE,FALSE
FF-6,A1,2723,2001,5,35,NA,NA,FALSE,FALSE
FF-6,A1,2723,2002,4,57,NA,NA,FALSE,FALSE
FF-6,A1,2723,2003,3,49,1,NA,FALSE,FALSE
FF-6,A1,2723,2004,4,52,1,NA,FALSE,FALSE
FF-6,A1,2723,2005,4,58,NA,NA,FALSE,FALSE
FF-6,A1,2723,2006,3,62,NA,NA,FALSE,FALSE
FF-6,A1,2723,2007,NA,NA,NA,missing,FALSE,FALSE
FF-6,A1,2723,2008,NA,NA,NA,NA,FALSE,FALSE
FF-6,A1,2723,2009,NA,NA,NA,NA,FALSE,FALSE
FF-6,A1,2728,1998,4,50,NA,NA,FALSE,FALSE
FF-6,A1,2728,1999,4,56,NA,NA,FALSE,FALSE
FF-6,A1,2728,2000,4,54,NA,NA,FALSE,FALSE
FF-6,A1,2728,2001,3,43,NA,NA,FALSE,FALSE
FF-6,A1,2728,2002,4,50,NA,NA,FALSE,FALSE
FF-6,A1,2728,2003,3,50,NA,NA,FALSE,FALSE
FF-6,A1,2728,2004,3,47,NA,NA,FALSE,FALSE
FF-6,A1,2728,2005,3,28,NA,NA,FALSE,FALSE
FF-6,A1,2728,2006,4,37,NA,NA,FALSE,FALSE
FF-6,A1,2728,2007,NA,NA,NA,missing,FALSE,FALSE
FF-6,A1,2728,2008,NA,NA,NA,NA,FALSE,FALSE
FF-6,A1,2728,2009,NA,NA,NA,NA,FALSE,FALSE
FF-6,A1,2816,1998,NA,NA,NA,NA,FALSE,FALSE
FF-6,A1,2816,1999,1,12,NA,ULY,FALSE,FALSE
FF-6,A1,2816,2000,1,13,NA,NA,FALSE,FALSE
FF-6,A1,2816,2001,1,18,NA,NA,FALSE,FALSE
FF-6,A1,2816,2002,3,24,NA,NA,FALSE,FALSE
FF-6,A1,2816,2003,4,50,NA,NA,FALSE,FALSE
FF-6,A1,2816,2004,4,45,NA,NA,FALSE,FALSE
FF-6,A1,2816,2005,4,42,NA,NA,FALSE,FALSE
FF-6,A1,2816,2006,2,50,NA,NA,FALSE,FALSE
FF-6,A1,2816,2007,NA,NA,NA,missing,FALSE,FALSE
FF-6,A1,2816,2008,NA,NA,NA,NA,FALSE,FALSE
FF-6,A1,2816,2009,NA,NA,NA,NA,FALSE,FALSE
FF-6,A1,3138,1998,NA,NA,NA,NA,FALSE,FALSE
FF-6,A1,3138,1999,NA,NA,NA,NA,FALSE,FALSE
FF-6,A1,3138,2000,NA,NA,NA,NA,FALSE,FALSE
FF-6,A1,3138,2001,NA,NA,NA,NA,FALSE,FALSE
FF-6,A1,3138,2002,2,23,NA,ULY,FALSE,FALSE
FF-6,A1,3138,2003,2,26,NA,NA,FALSE,FALSE
FF-6,A1,3138,2004,2,25,NA,NA,FALSE,FALSE
FF-6,A1,3138,2005,2,27,NA,NA,FALSE,FALSE
FF-6,A1,3138,2006,2,26,NA,NA,FALSE,FALSE
FF-6,A1,3138,2007,NA,NA,NA,missing,FALSE,FALSE
FF-6,A1,3138,2008,NA,NA,NA,NA,FALSE,FALSE
FF-6,A1,3138,2009,NA,NA,NA,NA,FALSE,FALSE
FF-6,A1,3166,1998,NA,NA,NA,NA,FALSE,FALSE
FF-6,A1,3166,1999,NA,NA,NA,NA,FALSE,FALSE
FF-6,A1,3166,2000,NA,NA,NA,NA,FALSE,FALSE
FF-6,A1,3166,2001,NA,NA,NA,NA,FALSE,FALSE
FF-6,A1,3166,2002,NA,NA,NA,NA,FALSE,FALSE
FF-6,A1,3166,2003,NA,NA,NA,NA,FALSE,FALSE
FF-6,A1,3166,2004,1,15,NA,no tag,FALSE,FALSE
FF-6,A1,3166,2005,1,17,NA,NA,FALSE,FALSE
FF-6,A1,3166,2006,3,19,NA,NA,FALSE,FALSE
FF-6,A1,3166,2007,NA,NA,NA,missing,FALSE,FALSE
FF-6,A1,3166,2008,NA,NA,NA,NA,FALSE,FALSE
FF-6,A1,3166,2009,NA,NA,NA,NA,FALSE,FALSE
FF-6,A1,3254,2003,1,5,NA,NA,TRUE,FALSE
FF-6,A1,3254,2004,1,6,NA,NA,FALSE,FALSE
FF-6,A1,3254,2005,NA,NA,NA,NA,FALSE,TRUE
FF-6,A1,3325,2005,1,NA,NA,NA,TRUE,FALSE
FF-6,A1,3325,2006,2,35,NA,NA,FALSE,FALSE
FF-6,A1,3325,2007,NA,NA,NA,missing,FALSE,FALSE
FF-6,A1,3325,2008,NA,NA,NA,NA,FALSE,FALSE
FF-6,A1,3325,2009,NA,NA,NA,NA,FALSE,FALSE
FF-6,A1,3326,2005,1,13,NA,NA,TRUE,FALSE
FF-6,A1,3326,2006,1,16,NA,NA,FALSE,FALSE
FF-6,A1,3326,2007,NA,NA,NA,missing,FALSE,FALSE
FF-6,A1,3326,2008,NA,NA,NA,NA,FALSE,FALSE
FF-6,A1,3326,2009,NA,NA,NA,NA,FALSE,FALSE
FF-4,A1,3413,1998,NA,NA,NA,NA,FALSE,FALSE
FF-4,A1,3413,1999,2,26,NA,NA,FALSE,FALSE
FF-4,A1,3413,2000,2,27,NA,NA,FALSE,FALSE
FF-4,A1,3413,2001,2,26,NA,NA,FALSE,FALSE
FF-4,A1,3413,2002,2,28,NA,NA,FALSE,FALSE
FF-4,A1,3413,2003,3,28,NA,NA,FALSE,FALSE
FF-4,A1,3413,2004,2,20,NA,NA,FALSE,FALSE
FF-4,A1,3413,2005,2,23,NA,NA,FALSE,FALSE
FF-4,A1,3413,2006,3,22,NA,NA,FALSE,FALSE
FF-4,A1,3413,2007,2,25,NA,NA,FALSE,FALSE
FF-4,A1,3413,2008,2,27,NA,NA,FALSE,FALSE
FF-4,A1,3413,2009,3,27,NA,NA,FALSE,FALSE
FF-4,A1,3452,1998,3,27,NA,NA,FALSE,FALSE
FF-4,A1,3452,1999,3,30,NA,NA,FALSE,FALSE
FF-4,A1,3452,2000,4,26,NA,NA,FALSE,FALSE
FF-4,A1,3452,2001,3,30,NA,NA,FALSE,FALSE
FF-4,A1,3452,2002,3,34,NA,NA,FALSE,FALSE
FF-4,A1,3452,2003,3,32,NA,NA,FALSE,FALSE
FF-4,A1,3452,2004,3,42,NA,NA,FALSE,FALSE
FF-4,A1,3452,2005,2,45,NA,NA,FALSE,FALSE
FF-4,A1,3452,2006,2,32,NA,NA,FALSE,FALSE
FF-4,A1,3452,2007,2,42,NA,NA,FALSE,FALSE
FF-4,A1,3452,2008,3,36,NA,NA,FALSE,FALSE
FF-4,A1,3452,2009,4,30,NA,NA,FALSE,FALSE
FF-4,A1,3458,1998,3,43,NA,NA,FALSE,FALSE
FF-4,A1,3458,1999,4,46,NA,NA,FALSE,FALSE
FF-4,A1,3458,2000,4,47,NA,NA,FALSE,FALSE
FF-4,A1,3458,2001,3,54,NA,NA,FALSE,FALSE
FF-4,A1,3458,2002,4,44,NA,NA,FALSE,FALSE
FF-4,A1,3458,2003,2,50,NA,NA,FALSE,FALSE
FF-4,A1,3458,2004,3,41,NA,NA,FALSE,FALSE
FF-4,A1,3458,2005,2,40,NA,NA,FALSE,FALSE
FF-4,A1,3458,2006,2,32,NA,NA,FALSE,FALSE
FF-4,A1,3458,2007,2,36,NA,NA,FALSE,FALSE
FF-4,A1,3458,2008,2,33,NA,NA,FALSE,FALSE
FF-4,A1,3458,2009,2,32,NA,NA,FALSE,FALSE
FF-7,A1,8059,1998,1,24,NA,NA,FALSE,FALSE
FF-7,A1,8059,1999,2,22,NA,NA,FALSE,FALSE
FF-7,A1,8059,2000,2,23,NA,NA,FALSE,FALSE
FF-7,A1,8059,2001,2,19,NA,NA,FALSE,FALSE
FF-7,A1,8059,2002,1,26,NA,NA,FALSE,FALSE
FF-7,A1,8059,2003,1,15,NA,NA,FALSE,FALSE
FF-7,A1,8059,2004,NA,NA,NA,NA,FALSE,FALSE
FF-7,A1,8059,2005,NA,NA,NA,NA,FALSE,FALSE
FF-7,A1,8059,2006,NA,NA,NA,NA,FALSE,FALSE
FF-7,A1,8063,1998,2,33,NA,NA,FALSE,FALSE
FF-7,A1,8063,1999,2,30,NA,NA,FALSE,FALSE
FF-7,A1,8063,2000,2,19,NA,NA,FALSE,FALSE
FF-7,A1,8063,2001,3,19,NA,NA,FALSE,FALSE
FF-7,A1,8063,2002,2,21,NA,NA,FALSE,FALSE
FF-7,A1,8063,2003,3,37,NA,NA,FALSE,FALSE
FF-7,A1,8063,2004,2,26,NA,NA,FALSE,FALSE
FF-7,A1,8063,2005,2,23,NA,NA,FALSE,FALSE
FF-7,A1,8063,2006,2,24,NA,NA,FALSE,FALSE
FF-7,A1,8122,1998,2,15,NA,NA,FALSE,FALSE
FF-7,A1,8122,1999,2,11,NA,NA,FALSE,FALSE
FF-7,A1,8122,2000,1,10,NA,NA,FALSE,FALSE
FF-7,A1,8122,2001,1,13,NA,NA,FALSE,FALSE
FF-7,A1,8122,2002,1,14,NA,NA,FALSE,FALSE
FF-7,A1,8122,2003,NA,NA,NA,NA,FALSE,TRUE
FF-7,A1,8209,2000,1,8,NA,NA,TRUE,FALSE
FF-7,A1,8209,2001,1,12,NA,NA,FALSE,FALSE
FF-7,A1,8209,2002,1,12,NA,NA,FALSE,FALSE
FF-7,A1,8209,2003,1,13,NA,NA,FALSE,FALSE
FF-7,A1,8209,2004,1,8,NA,NA,FALSE,FALSE
FF-7,A1,8209,2005,1,8,NA,NA,FALSE,FALSE
FF-7,A1,8209,2006,1,13,NA,NA,FALSE,FALSE
FF-7,A1,8437,2004,1,5,NA,NA,TRUE,FALSE
FF-7,A1,8437,2005,NA,NA,NA,NA,FALSE,FALSE
FF-7,A1,8437,2006,NA,NA,NA,NA,FALSE,TRUE
FF-7,A1,8598,1998,NA,NA,NA,NA,FALSE,FALSE
FF-7,A1,8598,1999,NA,NA,NA,NA,FALSE,FALSE
FF-7,A1,8598,2000,NA,NA,NA,NA,FALSE,FALSE
FF-7,A1,8598,2001,NA,NA,NA,NA,FALSE,FALSE
FF-7,A1,8598,2002,NA,NA,NA,NA,FALSE,FALSE
FF-7,A1,8598,2003,NA,NA,NA,NA,FALSE,FALSE
FF-7,A1,8598,2004,NA,NA,NA,NA,FALSE,FALSE
FF-7,A1,8598,2005,2,20,NA,no tag,FALSE,FALSE
FF-7,A1,8598,2006,2,21,NA,NA,FALSE,FALSE
CF-3,A1,3927,1998,4,32,NA,NA,FALSE,FALSE
CF-3,A1,3927,1999,5,38,NA,NA,FALSE,FALSE
CF-3,A1,3927,2000,6,37,NA,NA,FALSE,FALSE
CF-3,A1,3927,2001,5,41,NA,NA,FALSE,FALSE
CF-3,A1,3927,2002,5,40,NA,NA,FALSE,FALSE
CF-3,A1,3927,2003,4,30,NA,NA,FALSE,FALSE
CF-3,A1,3927,2004,4,38,NA,NA,FALSE,FALSE
CF-3,A1,3927,2005,5,38,NA,NA,FALSE,FALSE
CF-3,A1,3927,2006,4,37,NA,NA,FALSE,FALSE
CF-3,A1,3927,2007,6,39,NA,NA,FALSE,FALSE
CF-3,A1,3927,2008,5,62,NA,NA,FALSE,FALSE
CF-3,A1,3927,2009,4,60,NA,NA,FALSE,FALSE
CF-3,A1,3942,1998,3,33,NA,NA,FALSE,FALSE
CF-3,A1,3942,1999,5,55,1,NA,FALSE,FALSE
CF-3,A1,3942,2000,3,54,NA,NA,FALSE,FALSE
CF-3,A1,3942,2001,3,66,NA,NA,FALSE,FALSE
CF-3,A1,3942,2002,3,58,NA,NA,FALSE,FALSE
CF-3,A1,3942,2003,4,45,NA,NA,FALSE,FALSE
CF-3,A1,3942,2004,4,74,NA,NA,FALSE,FALSE
CF-3,A1,3942,2005,4,70,NA,NA,FALSE,FALSE
CF-3,A1,3942,2006,2,60,NA,NA,FALSE,FALSE
CF-3,A1,3942,2007,2,55,NA,NA,FALSE,FALSE
CF-3,A1,3942,2008,3,59,NA,NA,FALSE,FALSE
CF-3,A1,3942,2009,6,49,NA,NA,FALSE,FALSE
CF-3,A1,3948,1998,2,24,NA,NA,FALSE,FALSE
CF-3,A1,3948,1999,2,26,NA,NA,FALSE,FALSE
CF-3,A1,3948,2000,3,34,NA,NA,FALSE,FALSE
CF-3,A1,3948,2001,3,37,NA,NA,FALSE,FALSE
CF-3,A1,3948,2002,4,41,NA,NA,FALSE,FALSE
CF-3,A1,3948,2003,3,37,NA,NA,FALSE,FALSE
CF-3,A1,3948,2004,4,40,NA,NA,FALSE,FALSE
CF-3,A1,3948,2005,3,39,NA,NA,FALSE,FALSE
CF-3,A1,3948,2006,3,47,NA,NA,FALSE,FALSE
CF-3,A1,3948,2007,2,57,NA,NA,FALSE,FALSE
CF-3,A1,3948,2008,4,64,NA,NA,FALSE,FALSE
CF-3,A1,3948,2009,6,77,NA,NA,FALSE,FALSE
CF-3,A1,3950,1998,2,29,NA,NA,FALSE,FALSE
CF-3,A1,3950,1999,2,37,NA,NA,FALSE,FALSE
CF-3,A1,3950,2000,2,43,NA,NA,FALSE,FALSE
CF-3,A1,3950,2001,4,40,NA,NA,FALSE,FALSE
CF-3,A1,3950,2002,4,40,NA,NA,FALSE,FALSE
CF-3,A1,3950,2003,5,40,NA,NA,FALSE,FALSE
CF-3,A1,3950,2004,4,63,NA,NA,FALSE,FALSE
CF-3,A1,3950,2005,5,54,NA,NA,FALSE,FALSE
CF-3,A1,3950,2006,5,59,NA,NA,FALSE,FALSE
CF-3,A1,3950,2007,NA,NA,NA,missing,FALSE,FALSE
CF-3,A1,3950,2008,2,46,NA,NA,FALSE,FALSE
CF-3,A1,3950,2009,2,58,NA,NA,FALSE,FALSE
CF-3,A1,3953,1998,2,27,NA,NA,FALSE,FALSE
