plot,subplot,plant_id,year,shts,ht,infl,recorded_sdlg,found_without_tag,treefall_status,condition,census_status
FF-1,A1,1,1998,3,73,1,FALSE,FALSE,NA,NA,measured
FF-1,A1,1,1999,3,74,NA,FALSE,FALSE,NA,NA,measured
FF-1,A1,1,2000,4,63,NA,FALSE,FALSE,NA,NA,measured
FF-1,A1,1,2001,5,60,NA,FALSE,FALSE,NA,NA,measured
FF-1,A1,1,2002,5,49,NA,FALSE,FALSE,NA,NA,measured
FF-1,A1,1,2003,3,49,NA,FALSE,FALSE,NA,NA,measured
FF-1,A1,1,2004,3,52,NA,FALSE,FALSE,NA,NA,measured
FF-1,A1,1,2005,NA,NA,NA,FALSE,FALSE,NA,NA,missing
FF-1,A1,1,2006,NA,NA,NA,FALSE,FALSE,NA,NA,missing
FF-1,A1,1,2007,NA,NA,NA,FALSE,FALSE,NA,NA,missing
FF-1,A1,1,2008,NA,NA,NA,FALSE,FALSE,NA,NA,missing
FF-1,A1,1,2009,NA,NA,NA,FALSE,FALSE,NA,NA,missing
FF-1,A1,2,1998,3,30,NA,FALSE,FALSE,NA,NA,measured
FF-1,A1,2,1999,3,30,NA,FALSE,FALSE,NA,NA,measured
FF-1,A1,2,2000,2,30,NA,FALSE,FALSE,NA,NA,measured
FF-1,A1,2,2001,3,32,NA,FALSE,FALSE,NA,NA,measured
FF-1,A1,2,2002,3,28,NA,FALSE,FALSE,NA,NA,measured
FF-1,A1,2,2003,3,32,NA,FALSE,FALSE,NA,NA,measured
FF-1,A1,2,2004,2,24,NA,FALSE,FALSE,NA,NA,measured
FF-1,A1,2,2005,3,16,NA,FALSE,FALSE,NA,NA,measured
FF-1,A1,2,2006,4,23,NA,FALSE,FALSE,NA,NA,measured
FF-1,A1,2,2007,1,24,NA,FALSE,FALSE,NA,NA,measured
FF-1,A1,2,2008,4,34,NA,FALSE,FALSE,NA,NA,measured
FF-1,A1,2,2009,1,29,NA,FALSE,FALSE,NA,NA,measured
FF-1,A1,3,1998,4,49,NA,FALSE,FALSE,NA,NA,measured
FF-1,A1,3,1999,3,45,NA,FALSE,FALSE,NA,NA,measured
FF-1,A1,3,2000,1,19,NA,FALSE,FALSE,NA,NA,measured
FF-1,A1,3,2001,NA,NA,NA,FALSE,FALSE,NA,NA,missing
FF-1,A1,3,2002,4,35,NA,FALSE,FALSE,NA,NA,measured
FF-1,A1,3,2003,3,37,NA,FALSE,FALSE,NA,NA,measured
FF-1,A1,3,2004,3,34,NA,FALSE,FALSE,NA,NA,measured
FF-1,A1,3,2005,3,35,NA,FALSE,FALSE,NA,NA,measured
FF-1,A1,3,2006,3,34,NA,FALSE,FALSE,NA,NA,measured
FF-1,A1,3,2007,3,32,NA,FALSE,FALSE,NA,NA,measured
FF-1,A1,3,2008,3,38,NA,FALSE,FALSE,NA,NA,measured
FF-1,A1,3,2009,5,56,NA,FALSE,FALSE,NA,NA,measured
FF-1,A1,4,1999,1,22,NA,FALSE,FALSE,NA,NA,measured
FF-1,A1,4,2000,2,28,NA,FALSE,FALSE,NA,NA,measured
FF-1,A1,4,2001,1,26,NA,FALSE,FALSE,NA,NA,measured
FF-1,A1,4,2002,2,19,NA,FALSE,FALSE,NA,NA,measured
FF-1,A1,4,2003,1,22,NA,FALSE,FALSE,NA,NA,measured
FF-1,A1,4,2004,1,16,NA,FALSE,FALSE,NA,NA,measured
FF-1,A1,4,2005,NA,NA,NA,FALSE,FALSE,NA,NA,missing
FF-1,A1,4,2006,NA,NA,NA,FALSE,FALSE,NA,NA,missing
FF-1,A1,4,2007,NA,NA,NA,FALSE,FALSE,NA,NA,missing
FF-1,A1,4,2008,NA,NA,NA,FALSE,FALSE,NA,NA,missing
FF-1,A1,4,2009,NA,NA,NA,FALSE,FALSE,NA,NA,missing
FF-1,A1,5,2000,1,18,NA,TRUE,FALSE,NA,NA,measured
FF-1,A1,5,2001,1,6,NA,FALSE,FALSE,NA,NA,measured
FF-1,A1,5,2002,1,8,NA,FALSE,FALSE,NA,NA,measured
FF-1,A1,5,2003,NA,NA,NA,FALSE,FALSE,NA,NA,dead
FF-1,A1,6,2001,1,8,NA,TRUE,FALSE,NA,NA,measured
FF-1,A1,6,2002,NA,NA,NA,FALSE,FALSE,NA,NA,dead
FF-1,A1,7,2005,7,53,NA,FALSE,FALSE,NA,NA,measured
FF-1,A1,7,2006,5,51,NA,FALSE,FALSE,NA,NA,measured
FF-1,A1,7,2007,5,65,NA,FALSE,FALSE,NA,NA,measured
FF-1,A1,7,2008,5,55,NA,FALSE,FALSE,NA,NA,measured
FF-1,A1,7,2009,9,66,NA,FALSE,FALSE,NA,NA,measured
FF-1,A1,8,2005,1,5,NA,TRUE,FALSE,NA,NA,measured
FF-1,A1,8,2006,NA,NA,NA,FALSE,FALSE,NA,NA,dead
FF-1,A1,9,2006,1,11,NA,TRUE,FALSE,NA,NA,measured
FF-1,A1,9,2007,1,12,NA,FALSE,FALSE,NA,NA,measured
FF-1,A1,9,2008,2,15,NA,FALSE,FALSE,NA,NA,measured
FF-1,A1,9,2009,1,15,NA,FALSE,FALSE,NA,NA,measured
FF-2,A1,339,1998,2,26,NA,FALSE,FALSE,NA,NA,measured
FF-2,A1,339,1999,3,30,NA,FALSE,FALSE,NA,NA,measured
FF-2,A1,339,2000,2,34,NA,FALSE,FALSE,NA,NA,measured
FF-2,A1,339,2001,2,35,NA,FALSE,FALSE,NA,NA,measured
FF-2,A1,339,2002,2,26,NA,FALSE,FALSE,NA,NA,measured
FF-2,A1,339,2003,2,24,NA,FALSE,FALSE,NA,NA,measured
FF-2,A1,339,2004,2,20,NA,FALSE,FALSE,NA,NA,measured
FF-2,A1,339,2005,2,22,NA,FALSE,FALSE,under branchfall,NA,measured
FF-2,A1,339,2006,2,20,NA,FALSE,FALSE,NA,NA,measured
FF-2,A1,339,2007,2,25,NA,FALSE,FALSE,NA,NA,measured
FF-2,A1,339,2008,2,29,NA,FALSE,FALSE,NA,NA,measured
FF-2,A1,339,2009,2,37,NA,FALSE,FALSE,NA,NA,measured
FF-2,A1,340,1999,3,19,NA,FALSE,FALSE,NA,NA,measured
FF-2,A1,340,2000,2,23,NA,FALSE,FALSE,NA,NA,measured
FF-2,A1,340,2001,3,17,NA,FALSE,FALSE,NA,NA,measured
FF-2,A1,340,2002,4,23,NA,FALSE,FALSE,NA,NA,measured
FF-2,A1,340,2003,3,15,NA,FALSE,FALSE,NA,NA,measured
FF-2,A1,340,2004,1,30,NA,FALSE,FALSE,NA,NA,measured
FF-2,A1,340,2005,2,16,NA,FALSE,FALSE,NA,NA,measured
FF-2,A1,340,2006,4,19,NA,FALSE,FALSE,NA,NA,measured
FF-2,A1,340,2007,2,22,NA,FALSE,FALSE,NA,NA,measured
FF-2,A1,340,2008,2,24,NA,FALSE,FALSE,NA,NA,measured
FF-2,A1,340,2009,3,29,NA,FALSE,FALSE,NA,NA,measured
FF-2,A1,341,1998,1,21,NA,FALSE,FALSE,NA,NA,measured
FF-2,A1,341,1999,2,23,NA,FALSE,FALSE,NA,NA,measured
FF-2,A1,341,2000,2,26,NA,FALSE,FALSE,NA,NA,measured
FF-2,A1,341,2001,3,13,NA,FALSE,FALSE,NA,NA,measured
FF-2,A1,341,2002,3,20,NA,FALSE,FALSE,NA,NA,measured
FF-2,A1,341,2003,2,16,NA,FALSE,FALSE,NA,NA,measured
FF-2,A1,341,2004,2,22,NA,FALSE,FALSE,NA,NA,measured
FF-2,A1,341,2005,1,25,NA,FALSE,FALSE,NA,NA,measured
FF-2,A1,341,2006,3,26,NA,FALSE,FALSE,NA,NA,measured
FF-2,A1,341,2007,2,22,NA,FALSE,FALSE,NA,NA,measured
FF-2,A1,341,2008,2,18,NA,FALSE,FALSE,NA,NA,measured
FF-2,A1,341,2009,2,18,NA,FALSE,FALSE,NA,NA,measured
FF-2,A1,342,1998,1,41,NA,FALSE,FALSE,NA,NA,measured
FF-2,A1,342,1999,2,35,NA,FALSE,FALSE,NA,NA,measured
FF-2,A1,342,2000,3,40,NA,FALSE,FALSE,NA,NA,measured
FF-2,A1,342,2001,4,45,NA,FALSE,FALSE,NA,NA,measured
FF-2,A1,342,2002,4,39,NA,FALSE,FALSE,under branchfall,NA,measured
FF-2,A1,342,2003,2,26,NA,FALSE,FALSE,NA,NA,measured
FF-2,A1,342,2004,3,30,NA,FALSE,FALSE,NA,NA,measured
FF-2,A1,342,2005,2,26,NA,FALSE,FALSE,NA,NA,measured
FF-2,A1,342,2006,3,31,NA,FALSE,FALSE,NA,NA,measured
FF-2,A1,342,2007,3,29,NA,FALSE,FALSE,NA,NA,measured
FF-2,A1,342,2008,3,28,NA,FALSE,FALSE,NA,NA,measured
FF-2,A1,342,2009,2,22,NA,FALSE,FALSE,NA,NA,measured
FF-2,A1,343,1998,2,38,NA,FALSE,FALSE,NA,NA,measured
FF-2,A1,343,1999,3,38,NA,FALSE,FALSE,NA,NA,measured
FF-2,A1,343,2000,3,43,NA,FALSE,FALSE,NA,NA,measured
FF-2,A1,343,2001,4,41,NA,FALSE,FALSE,NA,NA,measured
FF-2,A1,343,2002,4,47,NA,FALSE,FALSE,under branchfall,NA,measured
FF-2,A1,343,2003,2,52,NA,FALSE,FALSE,NA,NA,measured
FF-2,A1,343,2004,3,44,NA,FALSE,FALSE,NA,NA,measured
FF-2,A1,343,2005,2,57,NA,FALSE,FALSE,NA,NA,measured
FF-2,A1,343,2006,3,55,NA,FALSE,FALSE,NA,NA,measured
FF-2,A1,343,2007,4,63,NA,FALSE,FALSE,NA,NA,measured
FF-2,A1,343,2008,2,66,NA,FALSE,FALSE,NA,NA,measured
FF-2,A1,343,2009,2,42,NA,FALSE,FALSE,NA,NA,measured
FF-2,A1,344,1998,2,15,NA,FALSE,FALSE,NA,NA,measured
FF-2,A1,344,1999,2,25,NA,FALSE,FALSE,NA,NA,measured
FF-2,A1,344,2000,2,29,NA,FALSE,FALSE,NA,NA,measured
FF-2,A1,344,2001,3,30,NA,FALSE,FALSE,NA,NA,measured
FF-2,A1,344,2002,4,31,NA,FALSE,FALSE,NA,NA,measured
FF-2,A1,344,2003,2,21,NA,FALSE,FALSE,NA,NA,measured
FF-2,A1,344,2004,4,30,NA,FALSE,FALSE,NA,NA,measured
FF-2,A1,344,2005,4,37,NA,FALSE,FALSE,NA,NA,measured
FF-2,A1,344,2006,2,29,NA,FALSE,FALSE,NA,NA,measured
FF-2,A1,344,2007,2,29,NA,FALSE,FALSE,NA,NA,measured
FF-2,A1,344,2008,3,27,NA,FALSE,FALSE,NA,NA,measured
FF-2,A1,344,2009,2,21,NA,FALSE,FALSE,NA,NA,measured
FF-2,A1,345,1998,2,39,NA,FALSE,FALSE,NA,NA,measured
FF-2,A1,345,1999,4,28,NA,FALSE,FALSE,NA,NA,measured
FF-2,A1,345,2000,2,37,NA,FALSE,FALSE,NA,NA,measured
FF-2,A1,345,2001,3,31,NA,FALSE,FALSE,NA,NA,measured
FF-2,A1,345,2002,4,49,NA,FALSE,FALSE,NA,NA,measured
FF-2,A1,345,2003,5,43,NA,FALSE,FALSE,NA,NA,measured
FF-2,A1,345,2004,4,35,NA,FALSE,FALSE,NA,NA,measured
FF-2,A1,345,2005,5,50,NA,FALSE,FALSE,NA,NA,measured
FF-2,A1,345,2006,4,49,NA,FALSE,FALSE,NA,NA,measured
FF-2,A1,345,2007,5,48,NA,FALSE,FALSE,NA,NA,measured
FF-2,A1,345,2008,2,40,NA,FALSE,FALSE,NA,NA,measured
FF-2,A1,345,2009,3,46,NA,FALSE,FALSE,NA,NA,measured
FF-2,A1,346,2000,1,10,NA,TRUE,FALSE,NA,NA,measured
FF-2,A1,346,2001,NA,NA,NA,FALSE,FALSE,NA,NA,dead
FF-5,A1,651,1999,4,38,NA,FALSE,FALSE,NA,NA,measured
FF-5,A1,651,2000,4,44,NA,FALSE,FALSE,NA,NA,measured
FF-5,A1,651,2001,3,48,NA,FALSE,FALSE,NA,NA,measured
FF-5,A1,651,2002,2,47,NA,FALSE,FALSE,NA,NA,measured
FF-5,A1,651,2003,3,57,NA,FALSE,FALSE,NA,NA,measured
FF-5,A1,651,2004,4,51,NA,FALSE,FALSE,NA,NA,measured
FF-5,A1,651,2005,3,59,NA,FALSE,FALSE,NA,NA,measured
FF-5,A1,651,2006,3,54,NA,FALSE,FALSE,NA,NA,measured
FF-5,A1,651,2008,NA,NA,NA,FALSE,FALSE,NA,NA,missing
FF-5,A1,651,2009,NA,NA,NA,FALSE,FALSE,NA,NA,missing
FF-6,A1,2577,1998,3,54,1,FALSE,FALSE,NA,NA,measured
FF-6,A1,2577,1999,4,50,NA,FALSE,FALSE,NA,NA,measured
FF-6,A1,2577,2000,3,58,NA,FALSE,FALSE,NA,NA,measured
FF-6,A1,2577,2001,4,58,1,FALSE,FALSE,NA,NA,measured
FF-6,A1,2577,2002,1,58,NA,FALSE,FALSE,NA,NA,measured
FF-6,A1,2577,2003,4,56,1,FALSE,FALSE,NA,NA,measured
FF-6,A1,2577,2004,3,49,NA,FALSE,FALSE,NA,NA,measured
FF-6,A1,2577,2005,4,50,NA,FALSE,FALSE,NA,NA,measured
FF-6,A1,2577,2006,3,64,NA,FALSE,FALSE,NA,NA,measured
FF-6,A1,2577,2008,NA,NA,NA,FALSE,FALSE,NA,NA,missing
FF-6,A1,2577,2009,NA,NA,NA,FALSE,FALSE,NA,NA,missing
FF-6,A1,2578,2005,4,94,NA,FALSE,FALSE,NA,NA,measured
FF-6,A1,2578,2006,3,80,NA,FALSE,FALSE,NA,NA,measured
FF-6,A1,2578,2008,NA,NA,NA,FALSE,FALSE,NA,NA,missing
FF-6,A1,2578,2009,NA,NA,NA,FALSE,FALSE,NA,NA,missing
FF-6,A1,2579,1998,1,9,NA,FALSE,FALSE,NA,NA,measured
FF-6,A1,2579,1999,1,13,NA,FALSE,FALSE,NA,NA,measured
FF-6,A1,2579,2000,1,16,NA,FALSE,FALSE,NA,NA,measured
FF-6,A1,2579,2001,1,17,NA,FALSE,FALSE,NA,NA,measured
FF-6,A1,2579,2002,NA,NA,NA,FALSE,FALSE,NA,NA,missing
FF-6,A1,2579,2003,NA,NA,NA,FALSE,FALSE,NA,NA,missing
FF-6,A1,2579,2004,NA,NA,NA,FALSE,FALSE,NA,NA,missing
FF-6,A1,2579,2005,NA,NA,NA,FALSE,FALSE,NA,NA,missing
FF-6,A1,2579,2006,NA,NA,NA,FALSE,FALSE,NA,NA,missing
FF-6,A1,2579,2008,NA,NA,NA,FALSE,FALSE,NA,NA,missing
FF-6,A1,2579,2009,NA,NA,NA,FALSE,FALSE,NA,NA,missing
FF-6,A1,2580,1998,3,37,NA,FALSE,FALSE,NA,NA,measured
FF-6,A1,2580,1999,3,41,NA,FALSE,FALSE,NA,NA,measured
FF-6,A1,2580,2000,4,36,NA,FALSE,FALSE,NA,NA,measured
FF-6,A1,2580,2001,5,35,NA,FALSE,FALSE,NA,NA,measured
FF-6,A1,2580,2002,4,57,NA,FALSE,FALSE,NA,NA,measured
FF-6,A1,2580,2003,3,49,1,FALSE,FALSE,NA,NA,measured
FF-6,A1,2580,2004,4,52,1,FALSE,FALSE,NA,NA,measured
FF-6,A1,2580,2005,4,58,NA,FALSE,FALSE,NA,NA,measured
FF-6,A1,2580,2006,3,62,NA,FALSE,FALSE,NA,NA,measured
FF-6,A1,2580,2008,NA,NA,NA,FALSE,FALSE,NA,NA,missing
FF-6,A1,2580,2009,NA,NA,NA,FALSE,FALSE,NA,NA,missing
FF-6,A1,2581,1998,4,50,NA,FALSE,FALSE,NA,NA,measured
FF-6,A1,2581,1999,4,56,NA,FALSE,FALSE,NA,NA,measured
FF-6,A1,2581,2000,4,54,NA,FALSE,FALSE,NA,NA,measured
FF-6,A1,2581,2001,3,43,NA,FALSE,FALSE,NA,NA,measured
FF-6,A1,2581,2002,4,50,NA,FALSE,FALSE,NA,NA,measured
FF-6,A1,2581,2003,3,50,NA,FALSE,FALSE,NA,NA,measured
FF-6,A1,2581,2004,3,47,NA,FALSE,FALSE,NA,NA,measured
FF-6,A1,2581,2005,3,28,NA,FALSE,FALSE,NA,NA,measured
FF-6,A1,2581,2006,4,37,NA,FALSE,FALSE,NA,NA,measured
FF-6,A1,2581,2008,NA,NA,NA,FALSE,FALSE,NA,NA,missing
FF-6,A1,2581,2009,NA,NA,NA,FALSE,FALSE,NA,NA,missing
FF-6,A1,2582,1999,1,12,NA,FALSE,FALSE,NA,NA,measured
FF-6,A1,2582,2000,1,13,NA,FALSE,FALSE,under branchfall,NA,measured
FF-6,A1,2582,2001,1,18,NA,FALSE,FALSE,NA,NA,measured
FF-6,A1,2582,2002,3,24,NA,FALSE,FALSE,NA,NA,measured
FF-6,A1,2582,2003,4,50,NA,FALSE,FALSE,NA,NA,measured
FF-6,A1,2582,2004,4,45,NA,FALSE,FALSE,under branchfall,NA,measured
FF-6,A1,2582,2005,4,42,NA,FALSE,FALSE,NA,NA,measured
FF-6,A1,2582,2006,2,50,NA,FALSE,FALSE,NA,NA,measured
FF-6,A1,2582,2008,NA,NA,NA,FALSE,FALSE,NA,NA,missing
FF-6,A1,2582,2009,NA,NA,NA,FALSE,FALSE,NA,NA,missing
FF-6,A1,2583,2002,2,23,NA,FALSE,TRUE,NA,NA,measured
FF-6,A1,2583,2003,2,26,NA,FALSE,FALSE,NA,NA,measured
FF-6,A1,2583,2004,2,25,NA,FALSE,FALSE,NA,NA,measured
FF-6,A1,2583,2005,2,27,NA,FALSE,FALSE,NA,NA,measured
FF-6,A1,2583,2006,2,26,NA,FALSE,FALSE,NA,NA,measured
FF-6,A1,2583,2008,NA,NA,NA,FALSE,FALSE,NA,NA,missing
FF-6,A1,2583,2009,NA,NA,NA,FALSE,FALSE,NA,NA,missing
FF-6,A1,2584,2004,1,15,NA,FALSE,TRUE,NA,NA,measured
FF-6,A1,2584,2005,1,17,NA,FALSE,FALSE,NA,NA,measured
FF-6,A1,2584,2006,3,19,NA,FALSE,FALSE,NA,NA,measured
FF-6,A1,2584,2008,NA,NA,NA,FALSE,FALSE,NA,NA,missing
FF-6,A1,2584,2009,NA,NA,NA,FALSE,FALSE,NA,NA,missing
FF-6,A1,2585,2003,1,5,NA,TRUE,FALSE,NA,NA,measured
FF-6,A1,2585,2004,1,6,NA,FALSE,FALSE,NA,NA,measured
FF-6,A1,2585,2005,NA,NA,NA,FALSE,FALSE,NA,NA,dead
FF-6,A1,2586,2005,1,NA,NA,TRUE,FALSE,NA,NA,measured
FF-6,A1,2586,2006,2,35,NA,FALSE,FALSE,NA,NA,measured
FF-6,A1,2586,2008,NA,NA,NA,FALSE,FALSE,NA,NA,missing
FF-6,A1,2586,2009,NA,NA,NA,FALSE,FALSE,NA,NA,missing
FF-6,A1,2587,2005,1,13,NA,TRUE,FALSE,NA,NA,measured
FF-6,A1,2587,2006,1,16,NA,FALSE,FALSE,NA,NA,measured
FF-6,A1,2587,2008,NA,NA,NA,FALSE,FALSE,NA,NA,missing
FF-6,A1,2587,2009,NA,NA,NA,FALSE,FALSE,NA,NA,missing
FF-4,A1,3400,1999,2,26,NA,FALSE,FALSE,NA,NA,measured
FF-4,A1,3400,2000,2,27,NA,FALSE,FALSE,NA,NA,measured
FF-4,A1,3400,2001,2,26,NA,FALSE,FALSE,NA,NA,measured
FF-4,A1,3400,2002,2,28,NA,FALSE,FALSE,NA,NA,measured
FF-4,A1,3400,2003,3,28,NA,FALSE,FALSE,NA,NA,measured
FF-4,A1,3400,2004,2,20,NA,FALSE,FALSE,NA,NA,measured
FF-4,A1,3400,2005,2,23,NA,FALSE,FALSE,NA,NA,measured
FF-4,A1,3400,2006,3,22,NA,FALSE,FALSE,NA,NA,measured
FF-4,A1,3400,2007,2,25,NA,FALSE,FALSE,NA,NA,measured
FF-4,A1,3400,2008,2,27,NA,FALSE,FALSE,NA,NA,measured
FF-4,A1,3400,2009,3,27,NA,FALSE,FALSE,NA,NA,measured
FF-4,A1,3401,1998,3,27,NA,FALSE,FALSE,NA,NA,measured
FF-4,A1,3401,1999,3,30,NA,FALSE,FALSE,NA,NA,measured
FF-4,A1,3401,2000,4,26,NA,FALSE,FALSE,NA,NA,measured
FF-4,A1,3401,2001,3,30,NA,FALSE,FALSE,NA,NA,measured
FF-4,A1,3401,2002,3,34,NA,FALSE,FALSE,NA,NA,measured
FF-4,A1,3401,2003,3,32,NA,FALSE,FALSE,NA,NA,measured
FF-4,A1,3401,2004,3,42,NA,FALSE,FALSE,NA,NA,measured
FF-4,A1,3401,2005,2,45,NA,FALSE,FALSE,NA,NA,measured
FF-4,A1,3401,2006,2,32,NA,FALSE,FALSE,NA,NA,measured
FF-4,A1,3401,2007,2,42,NA,FALSE,FALSE,NA,NA,measured
FF-4,A1,3401,2008,3,36,NA,FALSE,FALSE,NA,NA,measured
FF-4,A1,3401,2009,4,30,NA,FALSE,FALSE,NA,NA,measured
FF-4,A1,3402,1998,3,43,NA,FALSE,FALSE,NA,NA,measured
FF-4,A1,3402,1999,4,46,NA,FALSE,FALSE,NA,NA,measured
FF-4,A1,3402,2000,4,47,NA,FALSE,FALSE,NA,NA,measured
FF-4,A1,3402,2001,3,54,NA,FALSE,FALSE,NA,NA,measured
FF-4,A1,3402,2002,4,44,NA,FALSE,FALSE,NA,NA,measured
FF-4,A1,3402,2003,2,50,NA,FALSE,FALSE,NA,NA,measured
FF-4,A1,3402,2004,3,41,NA,FALSE,FALSE,NA,NA,measured
FF-4,A1,3402,2005,2,40,NA,FALSE,FALSE,NA,NA,measured
FF-4,A1,3402,2006,2,32,NA,FALSE,FALSE,NA,NA,measured
FF-4,A1,3402,2007,2,36,NA,FALSE,FALSE,NA,NA,measured
FF-4,A1,3402,2008,2,33,NA,FALSE,FALSE,NA,NA,measured
FF-4,A1,3402,2009,2,32,NA,FALSE,FALSE,NA,NA,measured
FF-7,A1,3805,1998,1,24,NA,FALSE,FALSE,NA,NA,measured
FF-7,A1,3805,1999,2,22,NA,FALSE,FALSE,NA,NA,measured
FF-7,A1,3805,2000,2,23,NA,FALSE,FALSE,NA,NA,measured
FF-7,A1,3805,2001,2,19,NA,FALSE,FALSE,NA,NA,measured
FF-7,A1,3805,2002,1,26,NA,FALSE,FALSE,NA,NA,measured
FF-7,A1,3805,2003,1,15,NA,FALSE,FALSE,NA,NA,measured
FF-7,A1,3805,2004,NA,NA,NA,FALSE,FALSE,NA,NA,missing
FF-7,A1,3805,2005,NA,NA,NA,FALSE,FALSE,NA,NA,missing
FF-7,A1,3805,2006,NA,NA,NA,FALSE,FALSE,NA,NA,missing
FF-7,A1,3806,1998,2,33,NA,FALSE,FALSE,NA,NA,measured
FF-7,A1,3806,1999,2,30,NA,FALSE,FALSE,NA,NA,measured
FF-7,A1,3806,2000,2,19,NA,FALSE,FALSE,NA,NA,measured
FF-7,A1,3806,2001,3,19,NA,FALSE,FALSE,NA,NA,measured
FF-7,A1,3806,2002,2,21,NA,FALSE,FALSE,NA,NA,measured
FF-7,A1,3806,2003,3,37,NA,FALSE,FALSE,NA,NA,measured
FF-7,A1,3806,2004,2,26,NA,FALSE,FALSE,NA,NA,measured
FF-7,A1,3806,2005,2,23,NA,FALSE,FALSE,NA,NA,measured
FF-7,A1,3806,2006,2,24,NA,FALSE,FALSE,NA,NA,measured
FF-7,A1,3807,1998,2,15,NA,FALSE,FALSE,NA,NA,measured
FF-7,A1,3807,1999,2,11,NA,FALSE,FALSE,NA,NA,measured
FF-7,A1,3807,2000,1,10,NA,FALSE,FALSE,NA,NA,measured
FF-7,A1,3807,2001,1,13,NA,FALSE,FALSE,NA,NA,measured
FF-7,A1,3807,2002,1,14,NA,FALSE,FALSE,NA,NA,measured
FF-7,A1,3807,2003,NA,NA,NA,FALSE,FALSE,NA,NA,dead
FF-7,A1,3808,2000,1,8,NA,TRUE,FALSE,NA,NA,measured
FF-7,A1,3808,2001,1,12,NA,FALSE,FALSE,NA,NA,measured
FF-7,A1,3808,2002,1,12,NA,FALSE,FALSE,NA,NA,measured
FF-7,A1,3808,2003,1,13,NA,FALSE,FALSE,NA,NA,measured
FF-7,A1,3808,2004,1,8,NA,FALSE,FALSE,NA,NA,measured
FF-7,A1,3808,2005,1,8,NA,FALSE,FALSE,NA,NA,measured
FF-7,A1,3808,2006,1,13,NA,FALSE,FALSE,NA,NA,measured
FF-7,A1,3809,2004,1,5,NA,TRUE,FALSE,NA,NA,measured
FF-7,A1,3809,2005,NA,NA,NA,FALSE,FALSE,NA,NA,missing
FF-7,A1,3809,2006,NA,NA,NA,FALSE,FALSE,NA,NA,dead
FF-7,A1,3810,2005,2,20,NA,FALSE,TRUE,NA,NA,measured
FF-7,A1,3810,2006,2,21,NA,FALSE,FALSE,NA,NA,measured
CF-3,A1,4798,1998,4,32,NA,FALSE,FALSE,NA,NA,measured
CF-3,A1,4798,1999,5,38,NA,FALSE,FALSE,NA,NA,measured
CF-3,A1,4798,2000,6,37,NA,FALSE,FALSE,NA,NA,measured
CF-3,A1,4798,2001,5,41,NA,FALSE,FALSE,NA,NA,measured
CF-3,A1,4798,2002,5,40,NA,FALSE,FALSE,NA,NA,measured
CF-3,A1,4798,2003,4,30,NA,FALSE,FALSE,NA,NA,measured
CF-3,A1,4798,2004,4,38,NA,FALSE,FALSE,NA,NA,measured
CF-3,A1,4798,2005,5,38,NA,FALSE,FALSE,NA,NA,measured
CF-3,A1,4798,2006,4,37,NA,FALSE,FALSE,NA,NA,measured
CF-3,A1,4798,2007,6,39,NA,FALSE,FALSE,NA,NA,measured
CF-3,A1,4798,2008,5,62,NA,FALSE,FALSE,NA,NA,measured
CF-3,A1,4798,2009,4,60,NA,FALSE,FALSE,NA,NA,measured
CF-3,A1,4799,1998,3,33,NA,FALSE,FALSE,NA,NA,measured
CF-3,A1,4799,1999,5,55,1,FALSE,FALSE,NA,NA,measured
CF-3,A1,4799,2000,3,54,NA,FALSE,FALSE,NA,NA,measured
CF-3,A1,4799,2001,3,66,NA,FALSE,FALSE,NA,NA,measured
CF-3,A1,4799,2002,3,58,NA,FALSE,FALSE,NA,NA,measured
CF-3,A1,4799,2003,4,45,NA,FALSE,FALSE,NA,NA,measured
CF-3,A1,4799,2004,4,74,NA,FALSE,FALSE,NA,NA,measured
CF-3,A1,4799,2005,4,70,NA,FALSE,FALSE,NA,NA,measured
CF-3,A1,4799,2006,2,60,NA,FALSE,FALSE,NA,NA,measured
CF-3,A1,4799,2007,2,55,NA,FALSE,FALSE,NA,NA,measured
CF-3,A1,4799,2008,3,59,NA,FALSE,FALSE,NA,NA,measured
CF-3,A1,4799,2009,6,49,NA,FALSE,FALSE,NA,NA,measured
CF-3,A1,4800,1998,2,24,NA,FALSE,FALSE,NA,NA,measured
CF-3,A1,4800,1999,2,26,NA,FALSE,FALSE,NA,NA,measured
CF-3,A1,4800,2000,3,34,NA,FALSE,FALSE,NA,NA,measured
CF-3,A1,4800,2001,3,37,NA,FALSE,FALSE,NA,NA,measured
CF-3,A1,4800,2002,4,41,NA,FALSE,FALSE,NA,NA,measured
CF-3,A1,4800,2003,3,37,NA,FALSE,FALSE,NA,NA,measured
CF-3,A1,4800,2004,4,40,NA,FALSE,FALSE,NA,NA,measured
CF-3,A1,4800,2005,3,39,NA,FALSE,FALSE,NA,NA,measured
CF-3,A1,4800,2006,3,47,NA,FALSE,FALSE,NA,NA,measured
CF-3,A1,4800,2007,2,57,NA,FALSE,FALSE,NA,NA,measured
CF-3,A1,4800,2008,4,64,NA,FALSE,FALSE,NA,NA,measured
CF-3,A1,4800,2009,6,77,NA,FALSE,FALSE,NA,NA,measured
CF-3,A1,4801,1998,2,29,NA,FALSE,FALSE,NA,NA,measured
CF-3,A1,4801,1999,2,37,NA,FALSE,FALSE,NA,NA,measured
CF-3,A1,4801,2000,2,43,NA,FALSE,FALSE,NA,NA,measured
