plant_id,plot,habitat,ranch,bdffp_reserve_no,tag_number,row,column,plot_id,year,code,duplicate_tag,adult_no_tag,recorded_sdlg,treefall_status,condition,census_status,subplot
2892,5752,10-ha,EST,1202,726,B,9,FF-6,2004,no tag,NA,TRUE,FALSE,NA,NA,measured,B9
2732,5752,10-ha,EST,1202,728,A,9,FF-6,2004,no tag,NA,TRUE,FALSE,NA,NA,measured,A9
3183,5752,10-ha,EST,1202,735,D,5,FF-6,2004,no tag,NA,TRUE,FALSE,NA,NA,measured,D5
3122,5752,10-ha,EST,1202,698,D,10,FF-6,2005,no tag,NA,TRUE,FALSE,NA,NA,measured,D10
3179,5752,10-ha,EST,1202,712,D,5,FF-6,2005,no tag,NA,TRUE,FALSE,NA,NA,measured,D5
2713,5752,10-ha,EST,1202,744,A,8,FF-6,2005,no tag,NA,TRUE,FALSE,NA,NA,measured,A8
2810,5752,10-ha,EST,1202,748,B,4,FF-6,2005,no tag,NA,TRUE,FALSE,NA,NA,measured,B4
2811,5752,10-ha,EST,1202,749,B,4,FF-6,2005,no tag,NA,TRUE,FALSE,NA,NA,measured,B4
2812,5752,10-ha,EST,1202,750,B,4,FF-6,2005,no tag,NA,TRUE,FALSE,NA,NA,measured,B4
2813,5752,10-ha,EST,1202,751,B,4,FF-6,2005,no tag,NA,TRUE,FALSE,NA,NA,measured,B4
2816,5752,10-ha,EST,1202,754,B,4,FF-6,2005,no tag,NA,TRUE,FALSE,NA,NA,measured,B4
2817,5752,10-ha,EST,1202,755,B,4,FF-6,2005,no tag,NA,TRUE,FALSE,NA,NA,measured,B4
2604,5752,10-ha,EST,1202,794,A,2,FF-6,2005,no tag,NA,TRUE,FALSE,NA,NA,measured,A2
2605,5752,10-ha,EST,1202,795,A,2,FF-6,2005,no tag,NA,TRUE,FALSE,NA,NA,measured,A2
2615,5752,10-ha,EST,1202,797,A,3,FF-6,2005,no tag,NA,TRUE,FALSE,NA,NA,measured,A3
3562,5753,1-ha,PAL,3114,267,C,3,FF-4,2000,no tag,NA,TRUE,FALSE,NA,NA,measured,C3
3794,5753,1-ha,PAL,3114,329,E,9,FF-4,2000,no tag,NA,TRUE,FALSE,NA,NA,measured,E9
3553,5753,1-ha,PAL,3114,336,C,10,FF-4,2000,no tag,NA,TRUE,FALSE,NA,NA,measured,C10
3791,5753,1-ha,PAL,3114,308,E,9,FF-4,2001,no tag,NA,TRUE,FALSE,NA,NA,measured,E9
3792,5753,1-ha,PAL,3114,317,E,9,FF-4,2001,no tag,NA,TRUE,FALSE,NA,NA,measured,E9
3796,5753,1-ha,PAL,3114,332,E,9,FF-4,2001,no tag,NA,TRUE,FALSE,NA,NA,measured,E9
3481,5753,1-ha,PAL,3114,340,B,2,FF-4,2001,no tag,NA,TRUE,FALSE,NA,NA,measured,B2
3798,5753,1-ha,PAL,3114,344,E,9,FF-4,2001,no tag,NA,TRUE,FALSE,NA,NA,measured,E9
3499,5753,1-ha,PAL,3114,348,B,4,FF-4,2005,no tag,NA,TRUE,FALSE,NA,NA,measured,B4
4118,5754,10-ha,PortoAlegre,3209,606,B,4,FF-7,2000,no tag,NA,TRUE,FALSE,NA,NA,measured,B4
4089,5754,10-ha,PortoAlegre,3209,610,B,3,FF-7,2000,no tag,NA,TRUE,FALSE,NA,NA,measured,B3
4090,5754,10-ha,PortoAlegre,3209,614,B,3,FF-7,2000,no tag,NA,TRUE,FALSE,NA,NA,measured,B3
4119,5754,10-ha,PortoAlegre,3209,618,B,4,FF-7,2000,no tag,NA,TRUE,FALSE,NA,NA,measured,B4
4091,5754,10-ha,PortoAlegre,3209,638,B,3,FF-7,2000,no tag,NA,TRUE,FALSE,NA,NA,measured,B3
4093,5754,10-ha,PortoAlegre,3209,651,B,3,FF-7,2000,no tag,NA,TRUE,FALSE,NA,NA,measured,B3
4121,5754,10-ha,PortoAlegre,3209,654,B,4,FF-7,2000,no tag,NA,TRUE,FALSE,NA,NA,measured,B4
4094,5754,10-ha,PortoAlegre,3209,655,B,3,FF-7,2000,no tag,NA,TRUE,FALSE,NA,NA,measured,B3
4095,5754,10-ha,PortoAlegre,3209,666,B,3,FF-7,2000,no tag,NA,TRUE,FALSE,NA,NA,measured,B3
4096,5754,10-ha,PortoAlegre,3209,667,B,3,FF-7,2000,no tag,NA,TRUE,FALSE,NA,NA,measured,B3
4515,5754,10-ha,PortoAlegre,3209,673,D,7,FF-7,2000,no tag,NA,TRUE,FALSE,NA,NA,measured,D7
4691,5754,10-ha,PortoAlegre,3209,1301,E,5,FF-7,2001,no tag,NA,TRUE,FALSE,NA,NA,measured,E5
4649,5754,10-ha,PortoAlegre,3209,1310,E,4,FF-7,2001,no tag,NA,TRUE,FALSE,NA,NA,measured,E4
4650,5754,10-ha,PortoAlegre,3209,1311,E,4,FF-7,2001,no tag,NA,TRUE,FALSE,NA,NA,measured,E4
4651,5754,10-ha,PortoAlegre,3209,1313,E,4,FF-7,2001,no tag,NA,TRUE,FALSE,NA,NA,measured,E4
4364,5754,10-ha,PortoAlegre,3209,1356,C,6,FF-7,2001,no tag,NA,TRUE,FALSE,NA,NA,measured,C6
4103,5754,10-ha,PortoAlegre,3209,1365,B,3,FF-7,2001,no tag,NA,TRUE,FALSE,NA,NA,measured,B3
4106,5754,10-ha,PortoAlegre,3209,1372,B,3,FF-7,2001,no tag,NA,TRUE,FALSE,NA,NA,measured,B3
4138,5754,10-ha,PortoAlegre,3209,1381,B,4,FF-7,2001,no tag,NA,TRUE,FALSE,NA,NA,measured,B4
4139,5754,10-ha,PortoAlegre,3209,1395,B,4,FF-7,2001,no tag,NA,TRUE,FALSE,NA,NA,measured,B4
4521,5754,10-ha,PortoAlegre,3209,701,D,7,FF-7,2002,no tag,NA,TRUE,FALSE,NA,NA,measured,D7
4522,5754,10-ha,PortoAlegre,3209,702,D,7,FF-7,2002,no tag,NA,TRUE,FALSE,NA,NA,measured,D7
4523,5754,10-ha,PortoAlegre,3209,706,D,7,FF-7,2002,no tag,NA,TRUE,FALSE,NA,NA,measured,D7
4524,5754,10-ha,PortoAlegre,3209,707,D,7,FF-7,2002,no tag,NA,TRUE,FALSE,NA,NA,measured,D7
4525,5754,10-ha,PortoAlegre,3209,711,D,7,FF-7,2002,no tag,NA,TRUE,FALSE,NA,NA,measured,D7
4529,5754,10-ha,PortoAlegre,3209,786,D,7,FF-7,2002,no tag,NA,TRUE,FALSE,NA,NA,measured,D7
4217,5754,10-ha,PortoAlegre,3209,934,B,7,FF-7,2002,no tag,NA,TRUE,FALSE,NA,NA,measured,B7
4219,5754,10-ha,PortoAlegre,3209,964,B,7,FF-7,2002,no tag,NA,TRUE,FALSE,NA,NA,measured,B7
4189,5754,10-ha,PortoAlegre,3209,985,B,6,FF-7,2002,no tag,NA,TRUE,FALSE,NA,NA,measured,B6
4535,5754,10-ha,PortoAlegre,3209,990,D,7,FF-7,2002,no tag,NA,TRUE,FALSE,NA,NA,measured,D7
4070,5754,10-ha,PortoAlegre,3209,992,B,2,FF-7,2002,no tag,NA,TRUE,FALSE,NA,NA,measured,B2
4133,5754,10-ha,PortoAlegre,3209,995,B,4,FF-7,2002,no tag,NA,TRUE,FALSE,NA,NA,measured,B4
4100,5754,10-ha,PortoAlegre,3209,996,B,3,FF-7,2002,no tag,NA,TRUE,FALSE,NA,NA,measured,B3
4101,5754,10-ha,PortoAlegre,3209,998,B,3,FF-7,2002,no tag,NA,TRUE,FALSE,NA,NA,measured,B3
4413,5754,10-ha,PortoAlegre,3209,1329,C,8,FF-7,2002,no tag,NA,TRUE,FALSE,NA,NA,measured,C8
4537,5754,10-ha,PortoAlegre,3209,1331,D,7,FF-7,2002,no tag,NA,TRUE,FALSE,NA,NA,measured,D7
4191,5754,10-ha,PortoAlegre,3209,1343,B,6,FF-7,2002,no tag,NA,TRUE,FALSE,NA,NA,measured,B6
4224,5754,10-ha,PortoAlegre,3209,1345,B,7,FF-7,2002,no tag,NA,TRUE,FALSE,NA,NA,measured,B7
4225,5754,10-ha,PortoAlegre,3209,1346,B,7,FF-7,2002,no tag,NA,TRUE,FALSE,NA,NA,measured,B7
4194,5754,10-ha,PortoAlegre,3209,1363,B,6,FF-7,2002,no tag,NA,TRUE,FALSE,NA,NA,measured,B6
4467,5754,10-ha,PortoAlegre,3209,10,D,4,FF-7,2003,no tag,NA,TRUE,FALSE,NA,NA,measured,D4
4140,5754,10-ha,PortoAlegre,3209,24,B,5,FF-7,2003,no tag,NA,TRUE,FALSE,NA,NA,measured,B5
4541,5754,10-ha,PortoAlegre,3209,61,D,8,FF-7,2003,no tag,NA,TRUE,FALSE,NA,NA,measured,D8
3889,5754,10-ha,PortoAlegre,3209,810,A,5,FF-7,2003,no tag,duplicate tag number,TRUE,FALSE,NA,NA,measured,A5
3890,5754,10-ha,PortoAlegre,3209,811,A,5,FF-7,2003,no tag,duplicate tag number,TRUE,FALSE,NA,NA,measured,A5
4216,5754,10-ha,PortoAlegre,3209,826,B,7,FF-7,2003,no tag,duplicate tag number,TRUE,FALSE,NA,NA,measured,B7
4564,5754,10-ha,PortoAlegre,3209,831,D,9,FF-7,2003,no tag,duplicate tag number,TRUE,FALSE,NA,NA,measured,D9
4547,5754,10-ha,PortoAlegre,3209,832,D,8,FF-7,2003,no tag,duplicate tag number,TRUE,FALSE,NA,NA,measured,D8
4531,5754,10-ha,PortoAlegre,3209,833,D,7,FF-7,2003,no tag,duplicate tag number,TRUE,FALSE,NA,NA,measured,D7
4532,5754,10-ha,PortoAlegre,3209,834,D,7,FF-7,2003,no tag,duplicate tag number,TRUE,FALSE,NA,NA,measured,D7
4012,5754,10-ha,PortoAlegre,3209,893,A,9,FF-7,2003,no tag,NA,TRUE,FALSE,NA,NA,measured,A9
3833,5754,10-ha,PortoAlegre,3209,897,A,2,FF-7,2003,no tag,NA,TRUE,FALSE,NA,NA,measured,A2
4370,5754,10-ha,PortoAlegre,3209,715,C,7,FF-7,2004,no tag,NA,TRUE,FALSE,NA,NA,measured,C7
4561,5754,10-ha,PortoAlegre,3209,720,D,9,FF-7,2004,no tag,NA,TRUE,FALSE,NA,NA,measured,D9
4097,5754,10-ha,PortoAlegre,3209,721,B,3,FF-7,2004,no tag,NA,TRUE,FALSE,NA,NA,measured,B3
4607,5754,10-ha,PortoAlegre,3209,722,E,2,FF-7,2004,no tag,NA,TRUE,FALSE,NA,NA,measured,E2
4371,5754,10-ha,PortoAlegre,3209,726,C,7,FF-7,2004,no tag,NA,TRUE,FALSE,NA,NA,measured,C7
4359,5754,10-ha,PortoAlegre,3209,728,C,6,FF-7,2004,no tag,NA,TRUE,FALSE,NA,NA,measured,C6
4674,5754,10-ha,PortoAlegre,3209,731,E,5,FF-7,2004,no tag,NA,TRUE,FALSE,NA,NA,measured,E5
4608,5754,10-ha,PortoAlegre,3209,732,E,2,FF-7,2004,no tag,NA,TRUE,FALSE,NA,NA,measured,E2
4398,5754,10-ha,PortoAlegre,3209,735,C,8,FF-7,2004,no tag,NA,TRUE,FALSE,NA,NA,measured,C8
4399,5754,10-ha,PortoAlegre,3209,739,C,8,FF-7,2004,no tag,NA,TRUE,FALSE,NA,NA,measured,C8
4372,5754,10-ha,PortoAlegre,3209,741,C,7,FF-7,2004,no tag,NA,TRUE,FALSE,NA,NA,measured,C7
4182,5754,10-ha,PortoAlegre,3209,742,B,6,FF-7,2004,no tag,NA,TRUE,FALSE,NA,NA,measured,B6
4373,5754,10-ha,PortoAlegre,3209,744,C,7,FF-7,2004,no tag,NA,TRUE,FALSE,NA,NA,measured,C7
4508,5754,10-ha,PortoAlegre,3209,745,D,6,FF-7,2004,no tag,NA,TRUE,FALSE,NA,NA,measured,D6
4400,5754,10-ha,PortoAlegre,3209,747,C,8,FF-7,2004,no tag,NA,TRUE,FALSE,NA,NA,measured,C8
4676,5754,10-ha,PortoAlegre,3209,749,E,5,FF-7,2004,no tag,NA,TRUE,FALSE,NA,NA,measured,E5
4504,5754,10-ha,PortoAlegre,3209,836,D,5,FF-7,2004,no tag,duplicate tag number,TRUE,FALSE,NA,NA,measured,D5
4128,5754,10-ha,PortoAlegre,3209,842,B,4,FF-7,2004,no tag,NA,TRUE,FALSE,NA,NA,measured,B4
4131,5754,10-ha,PortoAlegre,3209,845,B,5,FF-7,2004,no tag,NA,TRUE,FALSE,NA,NA,measured,B5
4188,5754,10-ha,PortoAlegre,3209,849,B,6,FF-7,2004,no tag,NA,TRUE,FALSE,NA,NA,measured,B6
3965,5754,10-ha,PortoAlegre,3209,852,A,8,FF-7,2004,no tag,NA,TRUE,FALSE,NA,NA,measured,A8
3907,5754,10-ha,PortoAlegre,3209,853,A,6,FF-7,2004,no tag,NA,TRUE,FALSE,NA,NA,measured,A6
4648,5754,10-ha,PortoAlegre,3209,994,E,4,FF-7,2004,no tag,NA,TRUE,FALSE,NA,NA,measured,E4
4642,5754,10-ha,PortoAlegre,3209,708,E,4,FF-7,2005,no tag,NA,TRUE,FALSE,NA,NA,measured,E4
4545,5754,10-ha,PortoAlegre,3209,750,D,8,FF-7,2005,no tag,NA,TRUE,FALSE,NA,NA,measured,D8
4730,5754,10-ha,PortoAlegre,3209,752,E,7,FF-7,2005,no tag,NA,TRUE,FALSE,NA,NA,measured,E7
4183,5754,10-ha,PortoAlegre,3209,755,B,6,FF-7,2005,no tag,NA,TRUE,FALSE,NA,NA,measured,B6
4208,5754,10-ha,PortoAlegre,3209,757,B,7,FF-7,2005,no tag,NA,TRUE,FALSE,NA,NA,measured,B7
3928,5754,10-ha,PortoAlegre,3209,758,A,7,FF-7,2005,no tag,NA,TRUE,FALSE,NA,NA,measured,A7
3929,5754,10-ha,PortoAlegre,3209,759,A,7,FF-7,2005,no tag,NA,TRUE,FALSE,NA,NA,measured,A7
4184,5754,10-ha,PortoAlegre,3209,761,B,6,FF-7,2005,no tag,NA,TRUE,FALSE,NA,NA,measured,B6
4155,5754,10-ha,PortoAlegre,3209,766,B,5,FF-7,2005,no tag,NA,TRUE,FALSE,NA,NA,measured,B5
4156,5754,10-ha,PortoAlegre,3209,767,B,5,FF-7,2005,no tag,NA,TRUE,FALSE,NA,NA,measured,B5
4157,5754,10-ha,PortoAlegre,3209,768,B,5,FF-7,2005,no tag,NA,TRUE,FALSE,NA,NA,measured,B5
3887,5754,10-ha,PortoAlegre,3209,769,A,5,FF-7,2005,no tag,NA,TRUE,FALSE,NA,NA,measured,A5
3969,5754,10-ha,PortoAlegre,3209,867,A,8,FF-7,2005,no tag,NA,TRUE,FALSE,NA,NA,measured,A8
3970,5754,10-ha,PortoAlegre,3209,868,A,8,FF-7,2005,no tag,NA,TRUE,FALSE,NA,NA,measured,A8
4407,5754,10-ha,PortoAlegre,3209,896,C,8,FF-7,2005,no tag,NA,TRUE,FALSE,NA,NA,measured,C8
3810,5754,10-ha,PortoAlegre,3209,1336,A,1,FF-7,2005,no tag,NA,TRUE,FALSE,NA,NA,measured,A1
6003,5756,CF,EST,1501,740,E,4,CF-3,2000,no tag,NA,TRUE,FALSE,NA,NA,measured,E4
5368,5756,CF,EST,1501,817,B,7,CF-3,2000,no tag,NA,TRUE,FALSE,NA,NA,measured,B7
5376,5756,CF,EST,1501,918,B,7,CF-3,2001,no tag,NA,TRUE,FALSE,NA,NA,measured,B7
5882,5756,CF,EST,1501,948,D,9,CF-3,2001,no tag,NA,TRUE,FALSE,NA,NA,measured,D9
5678,5756,CF,EST,1501,882,D,10,CF-3,2002,no tag,NA,TRUE,FALSE,NA,NA,measured,D10
6130,5756,CF,EST,1501,942,E,9,CF-3,2002,no tag,NA,TRUE,FALSE,NA,NA,measured,E9
6131,5756,CF,EST,1501,943,E,9,CF-3,2002,no tag,NA,TRUE,FALSE,NA,NA,measured,E9
5484,5756,CF,EST,1501,1277,C,2,CF-3,2004,no tag,NA,TRUE,FALSE,NA,NA,measured,C2
5282,5756,CF,EST,1501,1283,B,4,CF-3,2004,no tag,NA,TRUE,FALSE,NA,NA,measured,B4
5192,5756,CF,EST,1501,1603,B,10,CF-3,2004,no tag,NA,TRUE,FALSE,NA,NA,measured,B10
5966,5756,CF,EST,1501,1613,E,2,CF-3,2004,no tag,NA,TRUE,FALSE,NA,NA,measured,E2
5143,5756,CF,EST,1501,1245,A,8,CF-3,2005,no tag,NA,TRUE,FALSE,NA,NA,measured,A8
5085,5756,CF,EST,1501,1601,A,6,CF-3,2005,no tag,NA,TRUE,FALSE,NA,NA,measured,A6
5051,5756,CF,EST,1501,1611,A,5,CF-3,2005,no tag,NA,TRUE,FALSE,NA,NA,measured,A5
5538,5756,CF,EST,1501,1615,C,5,CF-3,2005,no tag,NA,TRUE,FALSE,NA,NA,measured,C5
4954,5756,CF,EST,1501,1621,A,3,CF-3,2005,no tag,NA,TRUE,FALSE,NA,NA,measured,A3
5664,5756,CF,EST,1501,1632,D,1,CF-3,2005,no tag,NA,TRUE,FALSE,NA,NA,measured,D1
4955,5756,CF,EST,1501,1652,A,3,CF-3,2007,no tag,NA,TRUE,FALSE,NA,NA,measured,A3
5256,5756,CF,EST,1501,1674,B,3,CF-3,2007,no tag,NA,TRUE,FALSE,NA,NA,measured,B3
5716,5756,CF,EST,1501,1682,D,2,CF-3,2007,no tag,NA,TRUE,FALSE,NA,NA,measured,D2
5914,5756,CF,EST,1501,1683,E,1,CF-3,2007,no tag,NA,TRUE,FALSE,NA,NA,measured,E1
5916,5756,CF,EST,1501,1685,E,1,CF-3,2007,no tag,NA,TRUE,FALSE,NA,NA,measured,E1
5919,5756,CF,EST,1501,1701,E,1,CF-3,2007,no tag,NA,TRUE,FALSE,NA,NA,measured,E1
5668,5756,CF,EST,1501,1716,D,1,CF-3,2007,no tag,NA,TRUE,FALSE,NA,NA,measured,D1
5927,5756,CF,EST,1501,1800,E,1,CF-3,2007,no tag,NA,TRUE,FALSE,NA,NA,measured,E1
6318,CaboFrio-CF,CF,PAL,3402,260,B,8,CF-6,2002,no tag,NA,TRUE,FALSE,NA,NA,measured,B8
6320,CaboFrio-CF,CF,PAL,3402,293,B,8,CF-6,2002,no tag,NA,TRUE,FALSE,NA,NA,measured,B8
6189,CaboFrio-CF,CF,PAL,3402,371,A,3,CF-6,2004,no tag,NA,TRUE,FALSE,NA,NA,measured,A3
6211,CaboFrio-CF,CF,PAL,3402,12,A,8,CF-6,2005,no tag,NA,TRUE,FALSE,NA,NA,measured,A8
6558,CaboFrio-CF,CF,PAL,3402,14,E,9,CF-6,2005,no tag,NA,TRUE,FALSE,NA,NA,measured,E9
6515,CaboFrio-CF,CF,PAL,3402,15,E,10,CF-6,2005,no tag,NA,TRUE,FALSE,NA,NA,measured,E10
6309,CaboFrio-CF,CF,PAL,3402,28,B,8,CF-6,2005,no tag,NA,TRUE,FALSE,NA,NA,measured,B8
6477,CaboFrio-CF,CF,PAL,3402,30,D,7,CF-6,2005,no tag,NA,TRUE,FALSE,NA,NA,measured,D7
6389,CaboFrio-CF,CF,PAL,3402,31,C,7,CF-6,2005,no tag,NA,TRUE,FALSE,NA,NA,measured,C7
6458,CaboFrio-CF,CF,PAL,3402,35,D,5,CF-6,2005,no tag,NA,TRUE,FALSE,NA,NA,measured,D5
6531,CaboFrio-CF,CF,PAL,3402,38,E,3,CF-6,2005,no tag,NA,TRUE,FALSE,NA,NA,measured,E3
6264,CaboFrio-CF,CF,PAL,3402,40,B,2,CF-6,2005,no tag,NA,TRUE,FALSE,NA,NA,measured,B2
6137,CaboFrio-CF,CF,PAL,3402,45,A,1,CF-6,2005,no tag,NA,TRUE,FALSE,NA,NA,measured,A1
6700,Dimona-CF,CF,DIM,none,120,D,6,CF-4,2003,no tag,NA,TRUE,FALSE,NA,NA,measured,D6
6703,Dimona-CF,CF,DIM,none,146,D,6,CF-4,2004,no tag,NA,TRUE,FALSE,NA,NA,measured,D6
6712,Dimona-CF,CF,DIM,none,160,D,7,CF-4,2004,no tag,NA,TRUE,FALSE,NA,NA,measured,D7
6678,Dimona-CF,CF,DIM,none,177,C,9,CF-4,2004,no tag,NA,TRUE,FALSE,NA,NA,measured,C9
6673,Dimona-CF,CF,DIM,none,178,C,8,CF-4,2004,no tag,NA,TRUE,FALSE,NA,NA,measured,C8
6591,Dimona-CF,CF,DIM,none,179,A,6,CF-4,2004,no tag,NA,TRUE,FALSE,NA,NA,measured,A6
6740,Dimona-CF,CF,DIM,none,184,E,10,CF-4,2004,no tag,NA,TRUE,FALSE,NA,NA,measured,E10
6606,Dimona-CF,CF,DIM,none,101,B,10,CF-4,2005,no tag,NA,TRUE,FALSE,NA,NA,measured,B10
6600,Dimona-CF,CF,DIM,none,105,B,1,CF-4,2005,no tag,NA,TRUE,FALSE,NA,NA,measured,B1
6717,Dimona-CF,CF,DIM,none,113,D,8,CF-4,2005,no tag,NA,TRUE,FALSE,NA,NA,measured,D8
6707,Dimona-CF,CF,DIM,none,116,D,7,CF-4,2005,no tag,NA,TRUE,FALSE,NA,NA,measured,D7
6608,Dimona-CF,CF,DIM,none,121,B,10,CF-4,2005,no tag,NA,TRUE,FALSE,NA,NA,measured,B10
6644,Dimona-CF,CF,DIM,none,132,C,5,CF-4,2005,no tag,NA,TRUE,FALSE,NA,NA,measured,C5
6645,Dimona-CF,CF,DIM,none,134,C,5,CF-4,2005,no tag,NA,TRUE,FALSE,NA,NA,measured,C5
6694,Dimona-CF,CF,DIM,none,140,D,5,CF-4,2005,no tag,NA,TRUE,FALSE,NA,NA,measured,D5
6649,Dimona-CF,CF,DIM,none,182,C,5,CF-4,2005,no tag,NA,TRUE,FALSE,NA,NA,measured,C5
6826,Florestal-CF,CF,EST,1301,940,A,1,CF-1,2001,no tag,NA,TRUE,FALSE,NA,NA,measured,A1
6953,Florestal-CF,CF,EST,1301,964,A,3,CF-1,2001,no tag,NA,TRUE,FALSE,NA,NA,measured,A3
6831,Florestal-CF,CF,EST,1301,993,A,1,CF-1,2001,no tag,NA,TRUE,FALSE,NA,NA,measured,A1
7859,Florestal-CF,CF,EST,1301,1003,D,3,CF-1,2001,no tag,NA,TRUE,FALSE,NA,NA,measured,D3
8042,Florestal-CF,CF,EST,1301,1005,E,1,CF-1,2001,no tag,NA,TRUE,FALSE,NA,NA,measured,E1
7799,Florestal-CF,CF,EST,1301,1010,D,2,CF-1,2001,no tag,NA,TRUE,FALSE,NA,NA,measured,D2
7805,Florestal-CF,CF,EST,1301,1034,D,2,CF-1,2001,no tag,NA,TRUE,FALSE,NA,NA,measured,D2
7811,Florestal-CF,CF,EST,1301,1059,D,2,CF-1,2001,no tag,NA,TRUE,FALSE,NA,NA,measured,D2
8105,Florestal-CF,CF,EST,1301,1062,E,2,CF-1,2001,no tag,NA,TRUE,FALSE,NA,NA,measured,E2
8106,Florestal-CF,CF,EST,1301,1088,E,2,CF-1,2001,no tag,NA,TRUE,FALSE,NA,NA,measured,E2
7766,Florestal-CF,CF,EST,1301,1257,D,1,CF-1,2001,no tag,NA,TRUE,FALSE,NA,NA,measured,D1
6964,Florestal-CF,CF,EST,1301,1007,A,3,CF-1,2002,no tag,NA,TRUE,FALSE,NA,NA,measured,A3
8073,Florestal-CF,CF,EST,1301,1038,E,10,CF-1,2002,no tag,NA,TRUE,FALSE,NA,NA,measured,E10
6833,Florestal-CF,CF,EST,1301,1049,A,1,CF-1,2002,no tag,NA,TRUE,FALSE,NA,NA,measured,A1
7206,Florestal-CF,CF,EST,1301,1106,B,1,CF-1,2002,no tag,NA,TRUE,FALSE,NA,NA,measured,B1
6965,Florestal-CF,CF,EST,1301,1107,A,3,CF-1,2002,no tag,NA,TRUE,FALSE,NA,NA,measured,A3
6835,Florestal-CF,CF,EST,1301,1116,A,1,CF-1,2002,no tag,NA,TRUE,FALSE,NA,NA,measured,A1
7207,Florestal-CF,CF,EST,1301,1129,B,1,CF-1,2002,no tag,NA,TRUE,FALSE,NA,NA,measured,B1
8047,Florestal-CF,CF,EST,1301,1140,E,1,CF-1,2002,no tag,NA,TRUE,FALSE,NA,NA,measured,E1
6893,Florestal-CF,CF,EST,1301,1149,A,2,CF-1,2002,no tag,NA,TRUE,FALSE,NA,NA,measured,A2
8048,Florestal-CF,CF,EST,1301,1169,E,1,CF-1,2002,no tag,NA,TRUE,FALSE,NA,NA,measured,E1
6840,Florestal-CF,CF,EST,1301,1170,A,1,CF-1,2002,no tag,NA,TRUE,FALSE,NA,NA,measured,A1
6896,Florestal-CF,CF,EST,1301,1173,A,2,CF-1,2002,no tag,NA,TRUE,FALSE,NA,NA,measured,A2
7259,Florestal-CF,CF,EST,1301,1182,B,2,CF-1,2002,no tag,NA,TRUE,FALSE,NA,NA,measured,B2
6966,Florestal-CF,CF,EST,1301,1189,A,3,CF-1,2002,no tag,NA,TRUE,FALSE,NA,NA,measured,A3
6967,Florestal-CF,CF,EST,1301,1197,A,3,CF-1,2002,no tag,NA,TRUE,FALSE,NA,NA,measured,A3
8316,Florestal-CF,CF,EST,1301,1413,E,7,CF-1,2002,no tag,NA,TRUE,FALSE,NA,NA,measured,E7
8058,Florestal-CF,CF,EST,1301,1419,E,1,CF-1,2002,no tag,NA,TRUE,FALSE,NA,NA,measured,E1
8059,Florestal-CF,CF,EST,1301,1420,E,1,CF-1,2002,no tag,NA,TRUE,FALSE,NA,NA,measured,E1
8061,Florestal-CF,CF,EST,1301,1423,E,1,CF-1,2002,no tag,NA,TRUE,FALSE,NA,NA,measured,E1
8062,Florestal-CF,CF,EST,1301,1424,E,1,CF-1,2002,no tag,NA,TRUE,FALSE,NA,NA,measured,E1
8063,Florestal-CF,CF,EST,1301,1429,E,1,CF-1,2002,no tag,NA,TRUE,FALSE,NA,NA,measured,E1
8064,Florestal-CF,CF,EST,1301,1436,E,1,CF-1,2002,no tag,NA,TRUE,FALSE,NA,NA,measured,E1
8274,Florestal-CF,CF,EST,1301,1440,E,6,CF-1,2002,no tag,NA,TRUE,FALSE,NA,NA,measured,E6
8275,Florestal-CF,CF,EST,1301,1443,E,6,CF-1,2002,no tag,NA,TRUE,FALSE,NA,NA,measured,E6
7583,Florestal-CF,CF,EST,1301,67,C,4,CF-1,2003,no tag,NA,TRUE,FALSE,NA,NA,measured,C4
8196,Florestal-CF,CF,EST,1301,325,E,4,CF-1,2003,no tag,NA,TRUE,FALSE,NA,NA,measured,E4
7868,Florestal-CF,CF,EST,1301,1144,D,3,CF-1,2003,no tag,NA,TRUE,FALSE,NA,NA,measured,D3
8125,Florestal-CF,CF,EST,1301,1503,E,2,CF-1,2003,no tag,NA,TRUE,FALSE,NA,NA,measured,E2
7186,Florestal-CF,CF,EST,1301,1511,B,1,CF-1,2003,no tag,NA,TRUE,FALSE,NA,NA,measured,B1
7874,Florestal-CF,CF,EST,1301,1518,D,3,CF-1,2003,no tag,NA,TRUE,FALSE,NA,NA,measured,D3
7914,Florestal-CF,CF,EST,1301,1519,D,4,CF-1,2003,no tag,NA,TRUE,FALSE,NA,NA,measured,D4
7303,Florestal-CF,CF,EST,1301,1530,B,3,CF-1,2003,no tag,NA,TRUE,FALSE,NA,NA,measured,B3
8227,Florestal-CF,CF,EST,1301,1535,E,4,CF-1,2003,no tag,NA,TRUE,FALSE,NA,NA,measured,E4
8318,Florestal-CF,CF,EST,1301,1543,E,7,CF-1,2003,no tag,NA,TRUE,FALSE,NA,NA,measured,E7
8319,Florestal-CF,CF,EST,1301,1544,E,7,CF-1,2003,no tag,NA,TRUE,FALSE,NA,NA,measured,E7
8320,Florestal-CF,CF,EST,1301,1545,E,7,CF-1,2003,no tag,NA,TRUE,FALSE,NA,NA,measured,E7
8321,Florestal-CF,CF,EST,1301,1546,E,7,CF-1,2003,no tag,NA,TRUE,FALSE,NA,NA,measured,E7
8343,Florestal-CF,CF,EST,1301,1550,E,8,CF-1,2003,no tag,NA,TRUE,FALSE,NA,NA,measured,E8
